element_type,has_alt,has_label,has_aria,contrast_ratio,is_interactive,issue_severity
textarea,1,1,1,1.3663868520708746,0,critical
textarea,1,0,1,8.791062712521907,1,serious
textarea,1,1,1,14.826997285523248,0,minor
button,1,1,0,14.900787529948078,1,moderate
input,0,1,1,9.602365472153812,1,minor
button,1,1,1,14.821472132091392,1,minor
select,0,0,1,11.421923591602509,0,serious
select,1,0,0,20.538628335946306,1,serious
input,1,1,1,4.249204276736661,1,moderate
div,0,0,0,13.013345354112113,0,minor
input,0,0,0,10.824775519020072,1,serious
a,0,0,0,4.889326893153888,1,moderate
select,0,1,0,15.999808642834068,0,minor
img,1,0,1,6.510160398639905,1,minor
img,0,0,0,8.634196381870833,1,serious
div,1,1,0,8.496611391750601,1,moderate
a,0,0,0,5.884089463758976,0,minor
button,0,1,0,9.614106633968104,1,moderate
a,1,1,0,10.466917618552365,1,moderate
img,1,1,1,15.88443345618615,1,minor
img,0,0,0,16.30137148754074,0,serious
select,1,0,1,4.171119365833242,0,serious
a,1,1,1,12.855445986550642,0,minor
a,1,1,0,18.92395596558791,1,moderate
img,1,1,1,3.1757321776912164,0,moderate
button,1,1,1,10.45828089068277,1,minor
div,1,1,1,16.007062448166856,0,minor
textarea,1,1,0,13.229826687646865,0,minor
div,1,0,0,3.0117131319324777,0,moderate
a,0,1,0,8.932122507019448,0,minor
div,1,1,0,11.14478996433728,1,moderate
img,0,1,0,20.916912034325456,0,serious
img,1,0,0,4.572158186473056,1,moderate
a,1,0,0,20.64847534320225,1,moderate
a,1,0,1,8.522995684588878,1,minor
textarea,1,0,1,5.006409721476427,0,serious
textarea,0,1,0,9.28218164247992,0,minor
select,0,0,1,13.279902480696343,1,serious
a,1,1,0,5.269947878219917,0,minor
button,0,1,0,6.8287816660425555,1,moderate
div,1,1,0,18.090930034705796,0,minor
a,1,1,1,20.980189233377356,0,minor
input,0,1,0,7.363453829968528,1,moderate
select,0,1,0,3.9771360789988055,0,moderate
input,1,0,0,16.863416399880833,1,serious
img,1,0,0,13.009113745502905,1,moderate
textarea,0,0,1,3.0080228675120226,0,serious
div,1,0,0,19.93542962872042,0,minor
a,0,0,1,2.5609905679978398,0,critical
input,1,1,1,13.507128032672822,1,minor
div,1,0,0,9.478745117871629,0,minor
img,0,0,0,12.132478364798716,0,serious
textarea,0,0,1,5.264283913202888,0,serious
button,0,1,1,14.762207985013033,0,minor
select,1,1,1,20.194393782666793,1,minor
div,1,1,1,10.168517480898313,0,minor
div,1,0,0,11.459165551364544,1,moderate
button,1,0,1,5.796233411377626,0,minor
div,0,0,1,18.837359675021624,0,minor
img,1,0,1,20.423488102799165,0,minor
img,1,0,1,16.725937701721087,1,minor
button,1,1,0,11.85547004319608,1,moderate
select,0,0,0,20.135936490172615,0,serious
a,1,1,0,4.077001107345536,1,moderate
input,1,0,1,10.569817197904369,1,serious
a,0,1,1,11.752114134528261,0,minor
div,1,1,0,10.838328395047535,0,minor
input,1,1,0,17.048365743574063,0,minor
button,0,1,1,14.408057820327281,0,minor
button,1,0,0,3.5331693183652337,0,moderate
select,1,0,1,7.929026146861208,0,serious
input,1,0,1,7.781536967737727,1,serious
img,0,1,1,12.312643855858573,0,serious
input,1,0,1,6.829168353157939,0,serious
div,1,0,1,3.345435391078212,0,moderate
img,0,0,1,14.073653313142708,0,serious
textarea,0,0,0,18.02073877070045,1,serious
textarea,1,1,0,19.63216190931848,1,moderate
textarea,1,1,0,20.451568353189515,1,moderate
button,1,0,1,16.62233692418028,0,minor
input,1,0,0,3.794048565838043,0,serious
textarea,0,0,1,18.06223648473449,1,serious
a,1,1,1,8.99920146764948,1,minor
select,0,1,1,15.598226275847273,0,minor
a,0,1,1,11.625360099216717,0,minor
textarea,1,0,0,17.572122672975674,0,serious
select,1,1,0,9.510114656793773,0,minor
div,0,1,0,2.2358762148004154,0,critical
a,0,1,1,12.136474217649416,1,minor
input,1,1,0,4.425811093353463,0,moderate
input,0,1,0,20.31035264705845,1,moderate
a,1,0,0,11.539261316509831,0,minor
textarea,1,0,1,12.07117587674521,1,serious
input,0,0,0,19.145314256296356,1,serious
div,0,0,1,13.491704903023496,1,minor
img,1,1,0,7.054587543794144,0,minor
textarea,0,0,1,6.921892338267423,0,serious
div,1,0,0,11.031572998129123,0,minor
select,1,0,0,18.33216457858318,1,serious
div,1,1,0,16.89458681472557,1,moderate
textarea,0,0,1,20.254811721136896,0,serious
select,1,1,0,2.4377224570440728,1,critical
textarea,1,1,0,6.366521379286773,1,moderate
input,1,1,1,2.60415415627452,1,critical
img,1,0,1,16.021583878048723,1,minor
textarea,1,1,1,3.8166737830076727,0,moderate
textarea,1,0,1,2.9977263599521344,1,serious
input,1,0,0,12.233444141991152,0,serious
button,1,0,0,9.22969424238317,1,moderate
input,1,1,1,15.302026775249342,1,minor
select,1,1,0,10.74030783400546,0,minor
input,1,0,1,9.506691918809056,1,serious
input,0,1,0,9.510008974939417,0,minor
img,1,1,1,18.437527607977092,0,minor
input,1,1,0,8.904513014449329,0,minor
textarea,1,0,1,7.66794255539267,0,serious
img,0,1,1,7.770701540454587,0,serious
a,1,1,0,4.932015936297805,0,minor
button,0,0,0,18.213777011479788,0,minor
img,1,1,0,3.9326163005516315,1,moderate
select,1,0,1,19.17221475599211,0,serious
a,0,1,0,6.669354438220124,1,moderate
img,1,1,1,18.98853644347694,1,minor
img,0,1,0,16.816413136291544,1,serious
button,0,1,0,12.639750419007173,0,minor
textarea,1,1,1,14.389400078371983,0,minor
select,1,1,1,7.516881816498554,1,minor
div,1,0,0,12.484572286553247,0,minor
div,1,1,1,6.848058014533941,1,minor
img,0,1,1,9.045456277809233,1,serious
input,0,1,0,16.293251104584897,1,moderate
select,1,0,1,5.878651276204325,0,serious
a,0,0,0,17.776920316750754,1,moderate
input,0,0,0,8.51765707329993,0,serious
input,1,1,1,11.64339921712362,1,minor
select,0,1,0,19.839209751257467,0,minor
textarea,0,0,1,14.625112603737497,1,serious
img,1,0,0,13.912082256892548,0,minor
img,0,0,1,15.232154552100582,1,serious
img,1,1,1,19.362226775211226,0,minor
img,0,0,1,5.970274184430217,0,serious
div,1,1,1,13.264824115986768,0,minor
img,0,1,1,9.007877087673045,1,serious
div,0,1,0,1.2371058642048784,1,critical
div,1,0,0,3.506017928122184,1,moderate
textarea,1,1,1,7.499837905271768,0,minor
img,1,0,0,12.299999423638313,0,minor
button,1,0,1,18.629495533925432,1,minor
a,0,0,1,16.82228236402879,1,minor
input,0,0,0,12.066673448455408,0,serious
div,0,1,0,2.4774083581493525,1,critical
select,1,1,1,6.718125807899572,0,minor
select,0,1,1,8.334172957844878,0,minor
a,0,1,1,13.434343704076852,0,minor
select,1,0,1,2.2984724595968222,1,serious
button,1,0,1,11.603871090009466,0,minor
select,0,0,1,19.029291522894145,1,serious
input,1,0,0,15.108653913948057,0,serious
input,0,1,1,16.941536131255127,1,minor
div,0,0,1,14.633512967181469,1,minor
img,1,1,0,5.131782243451845,0,minor
textarea,0,0,1,3.209676401320373,0,serious
button,1,0,1,17.589813460098178,0,minor
div,1,0,0,14.910088720310567,0,minor
button,0,0,1,12.501231176327364,1,minor
img,0,1,0,4.785657299364919,1,serious
select,0,1,1,13.066899306235069,1,minor
select,1,1,0,1.6264357044431956,1,critical
textarea,0,1,0,3.3767826878791887,1,moderate
img,1,0,0,7.23780299608849,0,minor
div,1,0,1,9.874765548223287,0,minor
textarea,0,1,1,3.411289916440007,1,moderate
img,1,1,0,3.398803677150716,0,moderate
a,0,0,0,15.51787321167271,0,minor
input,0,0,1,12.394388130669713,0,serious
textarea,0,1,1,11.6748396155533,0,minor
textarea,0,1,1,10.048689902350999,0,minor
div,0,1,1,20.53086212689128,0,minor
button,0,0,1,1.9960056578875354,1,critical
a,0,1,0,4.612543523231548,0,minor
div,1,1,1,13.950155148024747,0,minor
img,0,1,0,3.7273130770248266,1,serious
img,1,1,1,12.787618760183475,1,minor
img,1,1,0,12.3552245096216,1,moderate
img,1,0,0,20.420103672792838,0,minor
button,0,1,1,18.667729740980448,1,minor
a,1,0,0,19.91106687534905,0,minor
select,1,1,0,3.2720473894795923,1,moderate
input,0,1,0,18.362968745083776,0,minor
button,0,1,0,3.5818132345661193,0,moderate
button,1,0,1,13.658643570879779,1,minor
select,0,0,0,15.401563213560046,0,serious
select,0,0,1,4.2170699629857165,0,serious
input,0,1,0,13.653187518590794,0,minor
input,0,1,1,2.049209858239881,0,critical
select,1,0,1,6.865321714856604,1,serious
img,0,0,1,19.423169878682334,1,serious
button,0,1,0,4.434623258037384,1,moderate
div,0,0,1,2.30539984900655,0,critical
input,1,1,1,9.873563993109189,1,minor
input,1,0,0,18.012364170545432,1,serious
select,0,0,1,2.533447639365799,0,serious
a,0,0,0,8.11070730460817,1,moderate
div,1,1,0,18.995496691186524,1,moderate
div,0,1,1,3.3631109988890864,1,moderate
input,0,0,0,7.213370118238933,0,serious
img,1,1,0,16.568412230714078,1,moderate
a,0,1,0,11.864219742776086,1,moderate
div,0,1,1,17.64666281267166,1,minor
input,1,1,0,3.231907860975968,0,moderate
div,1,0,0,19.411083427594455,0,minor
textarea,0,1,0,19.698235890304176,1,moderate
a,1,1,1,4.106260402934127,1,moderate
a,0,0,0,1.6775092881350009,1,critical
textarea,0,1,1,20.796827639111378,0,minor
button,0,1,0,10.64503184604849,0,minor
textarea,1,1,1,12.441508080708626,1,minor
select,1,0,1,13.318094673331526,1,serious
select,0,0,1,16.793369255610052,0,serious
input,0,1,0,17.239759380918358,0,minor
a,1,1,0,4.878504486395478,1,moderate
button,1,0,0,5.7327348126705315,0,minor
button,1,0,1,18.536660578927442,1,minor
div,0,0,0,17.39035209501173,1,moderate
div,1,1,0,13.352387631079107,0,minor
textarea,1,1,1,20.893983182496996,1,minor
button,0,0,0,15.703678871026472,1,moderate
textarea,0,1,0,5.316735362604978,1,moderate
textarea,0,1,1,17.932881286653565,1,minor
div,1,1,1,9.2946527274028,1,minor
a,0,1,0,1.7230532108257837,1,critical
textarea,0,1,1,7.428425556233412,1,minor
img,0,1,0,16.271024681187704,0,serious
a,0,1,0,20.204124143729466,0,minor
button,1,0,0,6.522728326063877,1,moderate
button,0,0,0,5.930326488194301,0,minor
textarea,1,0,0,12.272331711966002,1,serious
a,1,0,1,17.233677993248936,1,minor
div,1,0,1,15.930513643218932,0,minor
div,0,0,0,12.19917805125633,1,moderate
select,1,0,1,13.62779363228957,1,serious
button,0,0,1,5.84197914652688,0,minor
input,0,0,0,9.651485300067012,0,serious
select,0,1,1,6.1073125304059985,0,minor
div,1,1,1,18.688359496892755,0,minor
a,0,0,0,3.251090147310315,0,moderate
div,0,1,0,14.594811157127415,0,minor
a,0,1,0,6.205663943300469,1,moderate
select,1,0,0,10.511548194369329,0,serious
button,1,0,0,6.988255604932656,0,minor
div,1,0,0,7.464906341189433,1,moderate
textarea,0,1,0,6.207860272220439,1,moderate
a,1,1,1,16.055858423908774,0,minor
button,0,0,0,8.314317143580942,1,moderate
input,0,1,1,15.527140354281654,1,minor
a,1,1,1,10.121398602080255,1,minor
select,0,1,0,11.944920842005745,1,moderate
input,1,0,1,11.865749514269748,1,serious
input,0,1,1,20.517041586871777,1,minor
img,1,1,1,8.341249114219025,1,minor
div,0,1,0,5.153681907951952,0,minor
a,0,1,1,19.235838807332044,1,minor
input,0,1,1,4.496785786311465,0,moderate
img,0,1,0,17.688456916886892,1,serious
select,0,1,1,4.004297909338516,1,moderate
button,1,0,1,14.174486684548125,0,minor
textarea,0,0,1,4.010816265290721,1,serious
textarea,1,1,1,19.461716384788588,1,minor
a,1,0,1,12.300165653056624,0,minor
input,1,1,0,7.585476782801751,1,moderate
textarea,0,1,1,3.806455499271898,1,moderate
div,0,1,0,8.42384472291988,0,minor
textarea,0,0,1,15.100400697376234,0,serious
textarea,1,1,0,8.699017678570943,1,moderate
textarea,0,1,0,5.921882721908881,0,minor
img,0,0,0,12.548188965876346,1,serious
input,1,0,1,9.356437056742392,1,serious
div,1,1,1,4.316124720605846,0,moderate
input,1,0,1,4.079759805549136,0,serious
a,1,0,1,15.149239804437094,0,minor
a,1,1,1,20.493437910325127,0,minor
a,1,1,0,5.661881417241127,1,moderate
select,0,1,0,16.4629720166298,0,minor
textarea,1,0,0,2.752134049009304,0,serious
select,0,0,1,8.631518381043634,1,serious
img,0,0,1,11.13376305616514,1,serious
a,0,1,0,6.374938905795366,1,moderate
div,1,0,1,11.591568330285009,1,minor
input,0,0,1,18.65228855327709,1,serious
textarea,1,1,0,19.88875924709987,1,moderate
button,1,1,0,3.011139087460989,1,moderate
div,0,1,1,6.436918679684046,1,minor
textarea,1,0,1,20.5826783503545,1,serious
select,0,1,0,6.408368208044873,0,minor
select,0,0,1,14.85414702286882,0,serious
div,1,0,0,6.069073877407293,1,moderate
select,0,1,0,8.127311866420765,0,minor
a,0,1,0,4.825579757937949,1,moderate
img,0,1,1,18.126003873942903,1,serious
input,1,1,0,18.65297527639008,1,moderate
img,0,1,0,6.938250158308631,1,serious
textarea,1,0,1,17.4717964834126,0,serious
input,1,0,0,8.16483300073968,0,serious
input,0,0,1,2.980388457903166,1,serious
img,0,1,1,16.16152794584147,0,serious
div,1,0,1,12.928924977976894,0,minor
input,1,1,0,6.487648873415008,1,moderate
img,0,1,0,6.05999481023694,1,serious
input,0,0,1,20.512467409646426,0,serious
button,1,0,1,18.250020817861827,0,minor
div,1,1,1,17.195966587475294,1,minor
a,1,0,0,3.5603541728333123,1,moderate
input,1,1,1,16.10374548496521,0,minor
button,1,0,1,5.290804424065731,1,minor
a,0,0,1,20.547778864164815,1,minor
a,1,0,0,2.041783759245154,1,critical
textarea,1,0,1,8.042769671204871,0,serious
input,0,0,0,9.572956815574305,0,serious
img,0,1,0,17.48405823124509,1,serious
input,1,0,1,16.324456360080923,0,serious
button,1,0,1,8.499842898931792,1,minor
a,0,0,1,12.311205869160815,0,minor
input,1,1,0,17.711903272154608,0,minor
img,1,1,0,1.3639918430210543,0,critical
textarea,0,1,0,17.043561990489444,1,moderate
input,1,1,1,19.937920506840843,1,minor
div,0,1,0,1.6412904296834232,1,critical
textarea,0,0,1,1.9116197415636518,0,serious
img,0,0,1,7.8902801113204015,1,serious
button,0,0,1,2.7553912753534906,1,critical
a,1,1,0,10.585521605877766,1,moderate
input,0,1,0,15.574213701795573,1,moderate
img,1,0,0,12.337984700636355,0,minor
textarea,1,1,1,4.928638181454806,1,minor
div,1,1,0,14.096226000607153,1,moderate
img,1,1,0,14.697089583578316,0,minor
select,1,0,1,19.648919113700295,1,serious
div,0,0,1,3.935937947540981,0,moderate
textarea,0,1,0,14.846723298194467,0,minor
button,0,1,1,19.22854437706295,0,minor
a,0,1,0,11.031283066412684,1,moderate
textarea,1,1,1,8.235993597261128,0,minor
button,0,0,1,4.414989884423165,0,moderate
input,1,1,0,18.335737729795152,0,minor
img,1,0,1,8.884927496811889,1,minor
select,0,0,1,19.497648865353845,0,serious
div,0,0,1,17.955165962615524,0,minor
div,0,1,0,8.532797035943915,0,minor
img,0,0,1,12.47828617892525,1,serious
select,1,0,1,1.543480725878429,0,serious
img,1,1,0,6.264428057342694,0,minor
input,0,1,0,15.205456971384994,1,moderate
button,1,1,1,14.558218916925336,1,minor
textarea,1,0,1,8.067389190835021,1,serious
div,1,1,1,17.17216063818913,0,minor
input,0,0,0,5.716721037997422,0,serious
button,1,0,1,10.225410663045432,0,minor
input,0,1,0,10.450612706218015,0,minor
select,0,0,0,7.816335377400343,1,serious
div,1,0,1,20.093322022503344,0,minor
textarea,1,0,1,14.933680670302026,1,serious
img,0,0,0,11.783986706546031,0,serious
img,1,1,1,11.210301867772971,0,minor
button,1,0,1,4.185921849421931,0,moderate
textarea,0,1,0,8.443737941361965,1,moderate
a,0,0,1,14.455466294582148,1,minor
select,0,0,0,19.491404393734673,1,serious
button,0,1,1,17.32928118783677,1,minor
a,1,0,0,7.007796079199423,0,minor
input,1,0,0,9.679132513798667,0,serious
select,0,0,1,2.6583504142558914,0,serious
input,0,0,0,3.0434464607116154,0,serious
textarea,0,0,0,10.404607739974303,0,serious
div,1,0,1,11.604388136342003,1,minor
select,0,1,1,6.280541913938279,1,minor
a,1,1,1,13.855653783718825,0,minor
div,0,1,0,15.067613711602755,0,minor
img,0,0,0,6.982322632239154,0,serious
a,0,0,0,16.168494514150836,0,minor
button,1,0,1,5.112098380782667,1,minor
img,1,1,0,11.885027545511477,0,minor
img,1,0,0,17.085621871243465,0,minor
button,0,1,1,11.740181713651108,0,minor
select,1,0,0,19.15925437042101,0,serious
img,1,0,1,2.1700246574927164,1,critical
textarea,0,0,1,12.766276909829436,0,serious
a,0,1,1,12.235109050887802,1,minor
div,1,0,0,14.207066570853694,1,moderate
img,1,1,0,17.668136773606154,0,minor
a,1,0,0,15.5170616867679,0,minor
input,1,0,1,16.805654707456835,0,serious
a,0,1,1,6.77633451435243,0,minor
div,0,0,1,8.749947571379291,0,minor
a,0,0,0,13.535539480924607,1,moderate
button,1,0,0,12.069229438498704,1,moderate
div,1,0,0,20.22207749941073,1,moderate
select,0,1,0,4.736689998688387,1,moderate
input,0,1,0,8.025567449022834,1,moderate
button,1,0,1,12.455104665697096,0,minor
select,1,0,0,18.35927539872304,0,serious
a,0,1,1,19.586970493819834,1,minor
div,0,0,1,7.720726616551971,0,minor
input,0,1,0,2.3421692305270327,0,critical
button,1,0,1,9.432393958443702,1,minor
select,1,1,0,8.886882864670142,1,moderate
select,1,1,0,20.72974135859379,1,moderate
input,1,1,1,9.621224885815788,0,minor
textarea,1,1,0,7.114459986064588,1,moderate
a,1,0,0,8.307547490698681,1,moderate
input,0,0,1,8.938525612476276,0,serious
select,0,1,1,17.43080764393232,0,minor
img,1,1,1,2.6202978566252835,1,critical
button,0,1,1,7.330140977500534,0,minor
input,1,1,1,20.326369838141993,1,minor
textarea,0,0,1,4.062050095975999,0,serious
select,1,1,0,15.852026430651799,1,moderate
a,0,1,0,8.127870023965809,0,minor
select,0,1,0,12.635710523890507,0,minor
a,1,1,1,2.990960770177641,0,critical
input,1,1,0,7.128233347078931,1,moderate
a,0,1,1,11.017298833217765,1,minor
div,0,1,0,5.634013163517167,1,moderate
div,1,0,1,11.837398861063043,0,minor
div,0,1,0,5.395186281254326,0,minor
textarea,1,1,1,14.002011053011078,0,minor
textarea,1,1,1,19.087086805006287,1,minor
img,0,0,1,2.7097727470314283,0,serious
textarea,1,0,1,5.3323207155217265,1,serious
input,0,0,0,17.8884605452066,1,serious
select,0,1,0,13.631069708839151,1,moderate
select,1,1,1,2.5741783428513045,1,critical
img,0,1,1,10.727002302189906,1,serious
textarea,1,0,1,5.1951703002267005,0,serious
a,1,1,0,4.981927881401395,0,minor
img,1,0,1,19.812906867210476,0,minor
a,0,0,1,16.23083096152218,0,minor
a,1,0,0,14.924611870482874,0,minor
button,0,0,1,5.778576341557173,0,minor
select,1,0,1,3.3714686608190094,1,serious
div,1,1,0,18.416652425707003,0,minor
textarea,1,1,1,1.1175913868490186,1,critical
a,0,0,1,8.761928474020392,1,minor
button,0,1,0,6.552250059226671,1,moderate
select,1,1,1,12.407524006976473,1,minor
div,1,0,0,6.010168717716694,1,moderate
a,0,0,1,7.224107186566159,0,minor
a,0,1,1,18.00079709986387,0,minor
img,0,1,1,13.063776468090374,0,serious
img,1,1,1,3.9136505465873674,1,moderate
select,0,1,1,15.52943086991663,0,minor
div,1,0,0,5.149184029597568,0,minor
a,0,1,1,9.660098602249601,1,minor
select,1,0,1,13.932144736785867,1,serious
select,1,0,0,6.438590749149745,0,serious
input,1,1,0,8.682136293515844,1,moderate
textarea,0,1,1,15.682991946083018,1,minor
img,0,1,0,19.758219068486866,1,serious
div,0,0,1,11.58490113918946,0,minor
a,1,0,0,1.1994194311324549,1,critical
select,1,0,0,7.76927502483661,1,serious
a,0,0,1,8.972686696910689,1,minor
input,1,1,0,7.7834724000448805,1,moderate
div,1,0,1,9.725377222311256,1,minor
select,1,0,0,13.653325076367993,0,serious
a,0,1,0,3.422560539955063,0,moderate
img,1,0,0,6.45261017735011,1,moderate
textarea,0,0,1,11.152961720352492,1,serious
input,0,1,1,7.311466163599501,0,minor
div,0,0,0,20.821706762707187,0,minor
input,0,0,1,9.628629340749765,1,serious
img,0,0,1,18.395983071844327,1,serious
div,1,0,1,18.93019671227729,0,minor
input,0,1,0,17.720139994447,1,moderate
button,0,0,1,1.9379648189033563,1,critical
img,0,1,0,19.95493463226703,0,serious
img,1,0,0,3.5748512426635384,0,moderate
img,1,1,0,1.68807255428589,0,critical
button,1,1,0,9.287392158131151,0,minor
button,1,1,0,4.892680655157122,1,moderate
a,0,0,1,4.683930593264724,1,minor
select,0,0,1,6.756392267523012,1,serious
textarea,1,0,0,5.968112104937097,1,serious
input,1,1,1,14.695908043003062,0,minor
a,1,0,1,4.735546132721401,0,minor
input,1,0,1,11.86236610394517,1,serious
textarea,0,0,1,20.728530922870597,1,serious
select,1,0,1,9.647648419125778,1,serious
button,1,1,1,13.83746217590873,0,minor
select,1,1,1,20.38743355459747,0,minor
button,1,0,0,3.752779960827285,0,moderate
textarea,1,0,0,9.372140185860989,1,serious
select,1,0,0,18.003848003905084,1,serious
a,1,1,1,19.646113654897597,1,minor
div,0,0,1,13.024721159178103,0,minor
a,0,1,0,3.8684120508044675,1,moderate
input,0,1,1,19.029431678953102,0,minor
a,0,0,1,4.488931323818852,1,moderate
textarea,0,0,0,8.057556966642371,1,serious
img,0,0,0,8.510159555245234,0,serious
input,1,1,0,9.945830797452562,0,minor
select,1,1,1,16.80331631861899,1,minor
input,0,0,1,17.042887562049692,0,serious
div,1,1,1,15.393101465562284,0,minor
button,0,0,0,1.4425734884316324,0,critical
select,1,0,0,12.296902044343032,0,serious
input,1,1,1,15.949859117628,0,minor
select,1,1,0,9.892504801230857,1,moderate
select,1,1,0,19.89872090730793,1,moderate
select,1,1,1,17.47621043760702,1,minor
button,1,0,0,13.763101309736616,1,moderate
textarea,0,0,0,2.2485036736502675,0,serious
a,0,0,0,14.046924951662763,1,moderate
select,1,1,1,19.231592025044378,0,minor
img,0,0,1,8.588907737619028,1,serious
textarea,1,1,0,17.76265051210722,1,moderate
div,0,1,1,7.26322285724358,0,minor
button,1,1,1,12.402065830946055,1,minor
input,0,0,1,13.968488367415647,1,serious
button,1,1,0,14.559900751177898,1,moderate
input,0,1,1,18.650986289286962,1,minor
button,1,1,0,5.692445340125642,1,moderate
input,0,1,0,6.247391705779494,1,moderate
select,1,1,1,15.080819866214735,1,minor
a,1,1,0,4.543876249680762,0,minor
input,1,1,1,10.285408099279206,1,minor
input,0,1,1,1.4006876815443028,1,critical
img,0,1,0,3.8195867398022822,1,serious
input,0,1,0,14.576927700577228,1,moderate
img,1,1,1,15.949232069635078,1,minor
div,0,1,1,3.306380664757537,1,moderate
select,1,0,1,5.55419100822394,0,serious
img,0,0,1,2.978088930741022,1,serious
a,0,1,0,9.668256878502337,1,moderate
textarea,0,1,0,3.5223214148926654,0,moderate
select,0,1,0,9.7459203433378,0,minor
img,1,0,1,15.641965116022632,1,minor
select,0,0,0,14.66777266286835,1,serious
select,0,0,0,6.609209737036904,1,serious
select,1,1,0,14.475250984938649,0,minor
div,1,1,0,19.554242617991537,0,minor
a,0,1,1,7.950487741698311,1,minor
button,0,1,0,7.582383073952132,1,moderate
button,1,0,0,12.428773029640348,0,minor
img,1,1,0,5.910036220549436,0,minor
select,1,0,0,14.03157855960504,0,serious
img,0,0,1,17.64523541344962,0,serious
div,0,1,1,10.18637010197264,1,minor
div,0,0,0,14.590146498567648,0,minor
input,1,0,1,14.037708477659907,0,serious
div,1,0,1,1.7733112369517903,1,critical
input,1,0,1,4.6683259035155285,0,serious
a,0,1,1,18.8706000363626,1,minor
img,1,1,0,19.777842947300385,0,minor
textarea,0,0,1,16.608792798223547,1,serious
a,1,1,1,19.424962966553892,0,minor
div,0,0,0,7.122973018371496,1,moderate
a,0,1,0,5.95421943558094,1,moderate
a,1,1,0,8.6860037512104,0,minor
a,0,1,0,2.106839971009057,1,critical
div,1,1,1,17.197432380826555,1,minor
textarea,0,1,0,20.683509702301546,0,minor
select,1,0,1,17.480585848732197,1,serious
a,1,1,1,12.099506697050963,1,minor
input,0,0,0,6.9056394096589955,0,serious
div,1,0,0,4.953957770871613,0,minor
a,0,1,1,8.281257435933199,1,minor
textarea,1,0,1,14.339390590964125,1,serious
select,1,1,0,9.941231110816473,1,moderate
div,1,0,0,19.68119640168972,1,moderate
button,1,0,0,18.084406859314647,1,moderate
select,0,1,1,3.048012319257979,0,moderate
input,1,1,1,3.6305044777141995,1,moderate
a,1,1,0,14.524783706002218,0,minor
textarea,0,1,1,5.615367799607086,0,minor
button,0,0,0,16.820597540235024,0,minor
textarea,0,1,1,12.827162846527061,0,minor
button,0,0,1,5.596610554667,1,minor
div,0,0,0,10.573735949611823,1,moderate
button,0,0,0,9.121525847340667,1,moderate
input,1,0,0,18.463187183788094,0,serious
input,0,0,1,1.6432494995410054,0,serious
img,1,0,1,18.916877809335798,1,minor
input,0,1,0,14.041653657594868,0,minor
select,1,0,1,15.750763750967575,1,serious
button,1,0,0,1.0521492678526747,0,critical
input,1,0,1,13.564788680744648,0,serious
div,0,1,0,12.769723274220521,0,minor
textarea,0,1,1,11.744111127725997,0,minor
textarea,0,0,1,16.7173371341177,0,serious
img,0,1,1,12.117421927930105,0,serious
textarea,1,0,1,18.14194379119715,0,serious
button,0,1,0,5.6526297281927675,1,moderate
img,1,0,1,17.119651779433998,1,minor
button,1,1,0,4.586255456496115,0,minor
div,0,1,0,17.262355839379598,0,minor
img,0,1,0,19.809270376571355,1,serious
a,0,0,0,7.713882846207682,0,minor
select,1,0,1,11.597726279603776,1,serious
select,0,0,0,14.166580458462953,1,serious
button,1,1,1,2.589433317089892,1,critical
textarea,0,1,1,10.881614364082406,1,minor
a,1,0,1,8.211699531764936,1,minor
img,0,1,1,18.44911262502616,0,serious
a,0,0,0,18.533590374166522,0,minor
a,1,0,1,15.015590790944737,1,minor
textarea,0,0,0,14.114489491849966,0,serious
img,0,0,1,15.673769185517136,1,serious
div,0,1,1,8.31973802005614,0,minor
textarea,0,1,0,9.090384935012509,0,minor
a,0,1,1,12.074094457774105,0,minor
a,0,0,1,19.760562547289346,0,minor
div,0,1,1,15.479997482391251,0,minor
a,1,0,1,12.019784889924466,0,minor
a,1,0,1,16.40826029793429,0,minor
a,0,0,0,8.417806244768501,0,minor
select,0,0,1,15.609334022887413,1,serious
textarea,0,0,1,9.213524965654006,1,serious
input,1,0,0,6.593228140299722,0,serious
textarea,1,1,1,13.19448095044585,0,minor
div,0,1,0,14.73755119300369,0,minor
a,1,1,1,10.185871223591285,1,minor
textarea,0,1,1,12.31001462711003,0,minor
select,0,0,0,14.881321497119137,0,serious
div,0,0,1,16.35420103115019,1,minor
button,0,1,1,18.911429581661523,1,minor
textarea,1,1,0,8.090884125286562,1,moderate
button,1,1,0,20.02954505705187,0,minor
a,0,1,1,13.745596202461751,1,minor
select,1,1,0,16.754037653978955,0,minor
select,1,1,1,14.995380869628766,1,minor
textarea,0,1,0,5.111434506968132,0,minor
div,1,1,1,2.4287676601765664,0,critical
div,0,0,0,15.525729280362405,0,minor
select,0,0,0,11.221053355891529,1,serious
div,0,0,0,15.044267368166492,0,minor
select,0,0,0,10.536856078309196,0,serious
textarea,1,1,0,7.24469040833008,0,minor
input,0,0,0,6.700358185191366,1,serious
select,1,1,0,15.610642617399884,0,minor
button,0,0,0,6.535601629315494,0,minor
div,0,1,0,15.293537418508418,0,minor
select,1,1,1,8.67920252634757,0,minor
select,0,0,0,16.41796808637605,1,serious
textarea,1,0,1,3.856198515653392,0,serious
div,1,1,0,5.099598864086911,1,moderate
input,0,1,1,14.718232114403271,1,minor
